Property ID,Locality name,Postal code,price,Type of property,Subtype of property,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of builing
20223183,Antwerpen,2060,€135000,flat-studio,,1,,24 m²,1,,,,,2,,Good
20223189,Antwerpen,2060,€126000,flat-studio,,1,,44 m²,1,,,,,2,,Good
20223190,Borgerhout,2140,€229900,apartment,,2,,88 m²,1,,,6 m²,,2,,Good
20223174,Antwerpen,2060,€495000,house,,3,139 m²,184 m²,1,,,,47 m²,2,,Good
20223164,Antwerpen,2020,€315000,house,,4,167 m²,218 m²,1,,,,,2,,To be done up
20223176,Borgerhout,2140,€195000,apartment,,2,,98 m²,1,,,9 m²,,2,,Good
20223154,Antwerpen,2610,€279000,apartment,,2,,84 m²,1,,,3 m²,,2,,As new
20223180,Hoboken,2660,€279000,house,,2,174 m²,112 m²,1,,,,,2,,Good
20223156,Borgerhout,2140,€265000,apartment,,2,,94 m²,1,,,,,2,,Good
20223171,Berchem,2600,€369000,apartment,,3,,106 m²,1,,,,,2,,Just renovated
20223160,Antwerpen,2020,€549000,apartment-block,,4,182 m²,118 m²,1,,,,,4,,To be done up
20223161,Antwerpen,2000,€569000,mansion,,5,84 m²,300 m²,1,,,5 m²,,2,,To renovate
20223163,Antwerpen,2000,€298000,apartment,,2,,121 m²,1,,,3 m²,,2,,Good
20223169,Wilrijk,2610,€210000,apartment,,3,,106 m²,1,,,,,2,,To be done up
20223162,Antwerpen,2020,€319000,house,,2,125 m²,113 m²,1,,,,,2,,Just renovated
20223155,Wilrijk,2610,€474000,house,,3,355 m²,168 m²,1,,,,,3,,Good
20180958,Wilsele,3012,€379000,house,,2,473 m²,117 m²,1,,,42 m²,,,,Good
20210330,Namur,5100,€394000,house,,3,383 m²,169 m²,1,,,,1 m²,2,,As new
20237205,Colfontaine,7340,€285000,house,,3,862 m²,,1,,,60 m²,592 m²,3,,Good
20237204,Colfontaine,7340,€285000,house,,3,862 m²,,1,,,60 m²,592 m²,3,,Good
20235584,Gent,9000,€327900,house,,4,62 m²,126 m²,1,,,,5 m²,2,,
20234774,Bouillon,6830,€399000,apartment-block,,6,,280 m²,1,0,,,,3,,Good
20160275,Gent,9000,€425000,apartment,,3,,127 m²,1,,,,,,,Good
20169739,Estaimpuis,7730,€566500,villa,,5,2430 m²,385 m²,1,,,,,,,Good
20236541,Knokke-heist,8300,€649000,house,,3,232 m²,,1,,,,,3,,Good
20235892,Zwijnaarde,9052,€799000,house,,3,1661 m²,182 m²,1,,,,,,,
20168133,Duffel,2570,€839000,house,,4,6923 m²,285 m²,1,,1,,,,,Good
20226904,Bruxelles,1000,€975000,apartment,,3,,204 m²,1,0,,25 m²,,2,0,As new
20226905,Ixelles,1050,€975000,apartment,,3,,204 m²,1,0,,25 m²,,2,0,As new
20226906,Uccle,1180,€1050000,duplex,,3,,200 m²,1,0,,25 m²,,3,0,As new
20213630,Oostende,8400,€200000,house,,3,170 m²,130 m²,1,0,,20 m²,,,,To be done up
20213545,Kortrijk,8500,€345000,house,,2,295 m²,118 m²,1,,,20 m²,200 m²,3,,Good
20212275,Durbuy,6940,€358500,villa,,4,2680 m²,215 m²,1,,,,,4,,Good
20214595,Gent,9000,€395000,house,,2,225 m²,146 m²,1,0,,,,,,Just renovated
20212383,Tervuren,3080,€449000,house,,3,996 m²,167 m²,1,0,,,,4,0,
20213500,Pepingen,1670,€525000,villa,,5,2107 m²,205 m²,1,,,,,4,0,To be done up
20217369,Malle,2390,€525000,house,,3,1768 m²,257 m²,1,0,,,,4,,Good
20214234,Etterbeek,1040,€1950000,house,,4,500 m²,418 m²,1,0,,23 m²,200 m²,4,0,As new
20179921,Aalst-9300,9300,€155000,apartment,,1,,65 m²,1,,,8 m²,,,,
20180670,Brussel,1000,€235000,apartment,,1,,,1,1,,1 m²,,2,,Good
20177560,Woluwe-saint-pierre,1150,€325000,apartment,,2,,100 m²,1,0,,9 m²,,2,0,Good
20181539,Gent,9000,€335000,apartment,,4,,107 m²,1,,,10 m²,35 m²,2,,
20200579,Bruxelles,1000,€444000,penthouse,,2,,104 m²,1,,,7 m²,,4,0,As new
20199450,Paliseul,6850,€109000,apartment,,2,,104 m²,1,0,,,,2,0,Good
20163998,Anderlecht,1070,€184900,apartment,,2,,65 m²,1,0,,,,2,0,To renovate
20192880,Bruxelles,1000,€189000,apartment,,1,,51 m²,1,0,,,,2,,To renovate
20223170,Lint,2547,€225000,ground-floor,,2,,70 m²,1,,,,,3,,As new
20223168,Antwerpen,2060,€550000,apartment-block,,4,51 m²,192 m²,1,,,,,3,,Good
20223167,Hoboken,2660,€249000,apartment,,3,,88 m²,1,,,,,2,,Good
20223157,Antwerpen,2000,€379000,apartment,,2,,99 m²,1,,,4 m²,,2,,Just renovated
20223148,Antwerpen,2060,€385000,apartment,,3,,93 m²,1,,,14 m²,,3,,As new
20223153,Antwerpen,2000,€299000,apartment,,2,,104 m²,1,,,10 m²,,2,,Good
20223151,Hemiksem,2620,€189000,house,,2,,89 m²,1,,,,,2,,To renovate
20223196,Antwerpen,2610,€225000,apartment,,3,,81 m²,1,,,,,2,,To be done up
20223144,Antwerpen,2018,€399000,apartment,,2,,128 m²,1,,,6 m²,,2,,To be done up
20223143,Antwerpen,2060,€149000,flat-studio,,1,,15 m²,1,,,,,2,,Good
20223146,Antwerpen,2030,€225000,house,,2,,200 m²,1,,,,,,,Good
20223147,Borgerhout,2140,€330000,house,,6,67 m²,196 m²,1,,,,,2,,Good
20223131,Menen,8930,€250000,apartment,,6,,,1,,,,,2,,Good
20223134,Menen,8930,€575000,apartment,,6,,76 m²,1,,,,,,,Good
20223135,Messines,8957,€269000,mansion,,4,689 m²,444 m²,1,,,,,2,,To renovate
20223133,Moeskroen,7700,€155000,apartment,,3,,125 m²,1,,,,,2,,
20223132,Menen,8930,€95000,house,,2,240 m²,100 m²,1,,,,60 m²,2,,Good
20223127,Bavikhove,8531,€370000,mixed-use-building,,2,792 m²,185 m²,1,,,,360 m²,4,,Good
20223129,Wevelgem,8560,€389000,house,,4,221 m²,184 m²,1,,,21 m²,120 m²,2,,
20223128,Roeselare,8800,€729000,villa,,5,,,1,,,,,4,,
20223126,Roeselare,8800,€425000,house,,3,539 m²,202 m²,1,,,,350 m²,,,Good
20223124,Langemark,8920,€420000,house,,4,2270 m²,180 m²,1,,,,,4,,To renovate
20223123,Zwevegem,8550,€499000,country-cottage,,3,5504 m²,,1,,,100 m²,5000 m²,4,,To renovate
20223120,Oostrozebeke,8780,€155000,apartment,,2,,117 m²,1,,,7 m²,,2,,Good
20223121,Oostrozebeke,8780,€145000,apartment,,2,,142 m²,1,,,7 m²,,2,,Good
20223112,Oostrozebeke,8780,€185000,apartment,,2,,124 m²,1,,,20 m²,,2,,Good
20223122,Wevelgem,8560,€395000,house,,3,297 m²,141 m²,1,,,,,2,,
20223117,Messines,8957,€269000,exceptional-property,,4,689 m²,444 m²,1,,,,,2,,To renovate
20223118,Oostrozebeke,8780,€125000,apartment,,2,,88 m²,1,,,,,2,,Good
20223103,Oostrozebeke,8780,€170000,apartment,,2,,125 m²,1,,,20 m²,,2,,Good
20167709,Brussel,1000,€220000,apartment,,1,,33 m²,1,1,,,,,,Good
20172065,Woluwe-saint-lambert,1200,€220000,apartment,,1,,48 m²,1,0,,10 m²,,2,0,Good
20182289,Woluwe-saint-pierre,1150,€225000,apartment,,1,,72 m²,1,0,,,,2,0,To renovate
20149010,Bruxelles,1120,€239000,apartment,,2,,80 m²,1,0,,2 m²,,2,,Good
20194154,Ecaussinnes,7190,€239000,apartment,,5,,113 m²,1,0,,,,2,0,Good
20194184,Ecaussinnes,7190,€289000,apartment,,4,,109 m²,1,0,,,,2,0,Good
20175708,Bruxelles,1000,€329000,duplex,,3,,131 m²,1,,,,,2,0,To renovate
20159008,Bruxelles,1000,€345000,apartment,,2,,67 m²,1,0,,6 m²,,2,0,As new
20163437,Etterbeek,1040,€349000,apartment,,2,,100 m²,1,0,,,,2,0,To renovate
20196206,Gent-sint-amandsberg,9040,,apartment,,,,,1,,,,,,,
20192410,Tubize,1480,€360000,apartment,,2,,92 m²,1,0,,,,4,,As new
20191120,Halle,1500,€390000,apartment,,3,,123 m²,1,,,9 m²,,2,,Good
20182201,Bruxelles,1000,€430000,apartment,,3,,145 m²,1,,,3 m²,,2,0,As new
20192641,Bruxelles,1000,€515000,penthouse,,2,,110 m²,1,0,,22 m²,,3,0,Good
20193067,Bruxelles,1000,€645000,duplex,,2,,138 m²,1,,,10 m²,90 m²,2,,Good
20128628,Bruxelles,1000,€665000,penthouse,,2,,142 m²,1,0,,35 m²,,2,,As new
20165105,Woluwe-saint-pierre,1150,€699000,duplex,,2,,187 m²,1,0,,24 m²,,3,0,As new
20194143,Knokke-heist,8300,€820000,apartment,,1,,57 m²,1,0,,4 m²,,2,,As new
20151660,Uccle,1180,€1480000,penthouse,,3,,296 m²,1,0,,30 m²,180 m²,4,,As new
20217501,Bruxelles,1000,€185000,flat-studio,,,,41 m²,1,0,,3 m²,,,0,As new
20217502,Schaerbeek,1030,€185000,flat-studio,,,,41 m²,1,0,,3 m²,,,0,As new
20216240,Wandre,4020,€255000,ground-floor,,3,,111 m²,1,0,,,,2,0,Good
20216239,Wandre,4020,€255000,ground-floor,,3,,107 m²,1,0,,,,2,,Good
20161845,Wetteren,9230,€159000,house,,2,80 m²,93 m²,1,0,,17 m²,,2,0,Good
20212569,Tihange,4500,€189000,apartment,,2,,75 m²,1,0,,,,2,0,
20215814,Molenbeek-saint-jean,1080,€255000,apartment,,3,,105 m²,1,0,,6 m²,,2,0,Good
20216834,Brasschaat,2930,€339000,apartment,,2,,116 m²,1,0,,,,3,0,Good
20216127,Knokke-centrum,8300,€349000,flat-studio,,1,,47 m²,1,0,,2 m²,,2,0,Good
20217308,Overijse,3090,€425000,apartment,,2,,93 m²,1,0,,8 m²,,2,0,Good
20190987,Saint-sauveur,7912,€595000,villa,,2,4530 m²,209 m²,1,,,16 m²,,4,,Good
20223104,Wervik,8940,€330000,house,,4,487 m²,179 m²,1,,,,,2,,Good
20223113,Aalbeke,8511,€269000,bungalow,,3,391 m²,100 m²,1,,,,,2,,Good
20223106,Wevelgem,8560,€343107,house,,3,301 m²,156 m²,1,,,,160 m²,2,,
20223114,Harelbeke,8530,€249500,house,,4,360 m²,190 m²,1,,,12 m²,190 m²,2,,Good
20223107,Menen,8930,€285000,house,,4,440 m²,165 m²,1,,,10 m²,200 m²,3,,To renovate
20223091,Oostrozebeke,8780,€155000,apartment,,2,,117 m²,1,,,7 m²,,2,,Good
20223099,Heestert,8551,€775000,villa,,5,1500 m²,372 m²,1,,,,,4,,Just renovated
20223105,Kortrijk,8500,€155000,house,,3,60 m²,130 m²,1,,,5 m²,,2,,To be done up
20223125,Oostrozebeke,8780,€165000,apartment,,3,,115 m²,1,,,7 m²,,2,,Good
20223138,Oostrozebeke,8780,€92500,apartment,,1,,70 m²,1,,,,,2,,To be done up
20223094,Harelbeke,8530,€290000,apartment,,2,,85 m²,1,,,7 m²,,2,,Good
20223092,Kortrijk,8500,€199000,apartment,,1,,72 m²,1,,,,,2,,Good
20223089,Wevelgem,8560,€334853,house,,3,229 m²,156 m²,1,,,,90 m²,2,,
20223087,Waregem,8790,€169000,apartment,,1,,42 m²,1,,,5 m²,,2,,Good
20223084,Roeselare,8800,€339000,house,,3,108 m²,164 m²,1,,,15 m²,40 m²,3,,Good
20223069,Ledegem,8880,€109000,house,,4,240 m²,150 m²,1,,,,,3,,To renovate
20223110,Beveren,8791,€170000,house,,3,133 m²,136 m²,1,,,,,3,,To renovate
20223078,Wevelgem,8560,€964000,house,,4,221 m²,184 m²,1,,,21 m²,120 m²,2,,
20223072,Lichtervelde,8810,€399000,villa,,3,,218 m²,1,,,,,4,,Just renovated
20223076,Harelbeke,8530,€245000,house,,4,201 m²,135 m²,1,,,17 m²,65 m²,2,,Good
20223085,Heule,8501,€230000,house,,4,,248 m²,1,,,,,3,,To renovate
20223079,Wevelgem,8560,€790000,house,,2,47 m²,122 m²,1,,,20 m²,,3,,
20223116,Wielsbeke,8710,€649000,villa,,4,1371 m²,422 m²,1,,,,300 m²,4,,Just renovated
20223083,Roeselare,8800,€179000,apartment,,2,,113 m²,1,,,,,2,,Good
20223070,Roeselare,8800,€299000,bungalow,,2,259 m²,100 m²,1,,,,,3,,
20223096,Harelbeke,8530,€269000,house,,3,120 m²,155 m²,1,,,15 m²,,2,,Just renovated
20223080,Harelbeke,8530,€299000,apartment,,2,,95 m²,1,,,,,3,,
20223074,Zwevegem,8550,€299000,house,,3,793 m²,159 m²,1,,,20 m²,500 m²,,,To renovate
20223077,Izegem,8870,€1200000,mansion,,4,717 m²,498 m²,1,,,50 m²,120 m²,2,,Just renovated
20223101,Deerlijk,8540,€165000,house,,2,431 m²,145 m²,1,,,,260 m²,3,,To be done up
20191022,Varsenare,8490,€675000,house,,6,1518 m²,334 m²,1,,1,,,4,,To renovate
20213030,Antwerpen,2000,€765000,penthouse,,2,,110 m²,1,,,80 m²,,2,,As new
20214220,Knokke-heist,8300,€1875000,apartment,,3,,95 m²,1,0,,,,2,0,As new
20206946,Gent,9000,€489000,house,,4,162 m²,150 m²,1,0,,12 m²,162 m²,,,As new
20161765,Uccle,1180,€398000,house,,,186 m²,186 m²,1,,,,,2,0,To renovate
20229785,Halle,1500,€1390000,house,,5,3226 m²,870 m²,1,,,,,4,,
20207787,Lissewege,8380,€399000,house,,4,178 m²,228 m²,1,1,,,,2,,Good
20234971,Brasschaat,2930,€549500,ground-floor,,2,,150 m²,1,0,,,,,,Just renovated
20232203,La-louviere,7100,€129000,duplex,,2,,88 m²,1,0,,,,2,,Good
20231218,Tilff,4130,€189000,apartment,,2,,99 m²,1,,,8 m²,,3,,To be done up
20234376,Tubize,1480,€199000,apartment,,2,,72 m²,1,,,4 m²,,2,,
20166800,Berchem-sainte-agathe,1082,€249000,apartment,,2,,90 m²,1,0,,9 m²,,2,0,Good
20231032,Antwerpen,2018,€269500,apartment,,2,,88 m²,1,,,,,,,As new
20138089,Schaerbeek,1030,€355000,ground-floor,,2,,108 m²,1,0,,,31 m²,2,0,Good
20230935,Knokke-heist,8300,€474000,apartment,,2,,90 m²,1,,,,,,,As new
20233808,Jambes,5100,€480000,penthouse,,2,,170 m²,1,,,,,,,
20175976,Assebroek,8310,€495000,mansion,,5,473 m²,430 m²,1,,,,,2,,To renovate
20174109,Puurs,2870,€635000,house,,3,797 m²,278 m²,1,,,,,4,,Good
20159195,Gembloux,5031,€749000,country-cottage,,5,2370 m²,272 m²,1,0,,,518 m²,4,0,As new
20193222,Koekelberg,1081,€199000,apartment,,2,,100 m²,1,,,,,2,,To renovate
20193223,Koekelberg,1081,€219000,apartment,,2,,100 m²,1,,,,,2,,Good
20193775,Blankenberge,8370,€220000,apartment,,1,,,1,1,,28 m²,,,,Good
20186776,Uccle,1180,€320000,apartment,,2,,80 m²,1,,,2 m²,,,,
20225381,Bruxelles,1050,€675000,ground-floor,,2,,146 m²,1,,,,80 m²,3,0,As new
20121640,Ixelles,1050,€1050000,duplex,,3,,170 m²,1,0,,,115 m²,2,,As new
20206586,Torhout,8820,€169000,apartment,,1,,,1,0,,,,,,Good
20218049,Zottegem,9620,€379340,house,,3,515 m²,147 m²,1,,,,,,,Good
20218276,Gent-mariakerke,9030,€439750,house,,5,149 m²,172 m²,1,0,,13 m²,39 m²,3,0,
20223108,Roeselare,8800,€224000,apartment,,1,,72 m²,1,,,18 m²,,2,,Good
20223100,Kortrijk,8500,€189000,house,,4,37 m²,68 m²,1,,,1 m²,,2,,Good
20223088,Harelbeke,8530,€218000,apartment,,2,,85 m²,1,,,,,2,,Good
20223059,Kortrijk,8500,€125000,house,,2,78 m²,66 m²,1,,,40 m²,,2,,Good
20223082,Deerlijk,8540,€230000,apartment,,2,,102 m²,1,,,29 m²,,2,,
20223067,Zwevegem,8550,€199000,house,,3,343 m²,,1,,,10 m²,200 m²,3,,
20223095,Heule,8501,€249000,house,,4,337 m²,167 m²,1,,,,195 m²,2,,To renovate
20223060,Moeskroen,7700,€155000,duplex,,3,,125 m²,1,,,,,2,,
20223071,Ingelmunster,8770,€175000,ground-floor,,1,,85 m²,1,,,,50 m²,2,,Good
20223081,Menen,8930,€775000,other-property,,,1384 m²,1030 m²,1,,,,,,,Good
20223093,Langemark,8920,€420000,villa,,4,2270 m²,180 m²,1,,,,,4,,To renovate
20223063,Menen,8930,€575000,apartment-block,,6,431 m²,76 m²,1,,,,,,,Good
20223075,Harelbeke,8530,€159000,house,,2,,139 m²,1,,,,,2,,To renovate
20223065,Avelgem,8583,€230000,house,,4,,218 m²,1,,,,,,,To renovate
20223068,Waregem,8790,€115000,apartment,,2,,70 m²,1,,,,,,,Good
20223062,Wevelgem,8560,€185000,house,,3,870 m²,100 m²,1,,,,544 m²,3,,To renovate
20223064,Zwevegem,8550,€195000,house,,2,101 m²,146 m²,1,,,20 m²,,2,,Good
20223058,Izegem,8870,€299000,apartment,,3,,105 m²,1,,,14 m²,,2,,
20223057,Harelbeke,8530,€155000,house,,3,143 m²,127 m²,1,,,,,2,,Good
20223044,Lier,2500,€285000,house,,2,138 m²,114 m²,1,,,,50 m²,2,,Good
20223045,Bevel,2560,€198000,apartment,,1,,45 m²,1,,,,,3,,To be done up
20223042,Bevel,2560,€230000,apartment,,1,,62 m²,1,,,,14 m²,3,,To be done up
20223043,Bevel,2560,€278000,apartment,,2,,65 m²,1,,,5 m²,18 m²,2,,To be done up
20223041,Bevel,2560,€185000,apartment,,1,,47 m²,1,,,,,2,,To be done up
20223040,Gembloux,5030,€285000,house,,3,1185 m²,187 m²,1,,,,1080 m²,4,,To renovate
20223039,Petigny,5660,€110000,house,,1,1000 m²,57 m²,1,,,,,4,,
20223038,Hoboken,2660,,apartment,,,,,1,,,,,,,
20223037,Li%c3%88ge,4020,€179900,apartment,,2,,91 m²,1,,,,,,,To be done up
20223034,Borsbeek,2150,€695000,exceptional-property,,4,,357 m²,1,,,,180 m²,3,,
20223035,Antwerpen,2000,€169000,apartment,,1,,57 m²,1,,,,,2,,To be done up
20053803,Zottegem,9620,€265000,apartment,,3,,123 m²,1,0,,,,,,Good
10665968,De-panne,8660,€269000,apartment,,2,,72 m²,1,,,,,,,Good
11067851,Oudenaarde,9700,€269000,service-flat,,1,,67 m²,1,,,10 m²,,2,0,As new
20130315,Sint-michiels,8200,€269500,apartment,,2,,91 m²,1,,,9 m²,,,,Good
11389499,Woluwe-saint-pierre,1150,€275000,apartment,,1,,73 m²,1,0,,6 m²,,2,0,Good
10877332,Nieuwpoort,8620,€275000,service-flat,,1,,63 m²,1,0,,,,,,Good
20132834,Bruxelles,1000,€285000,apartment,,1,,65 m²,1,1,,5 m²,,2,0,As new
20142880,Evergem,9940,€285000,apartment,,2,,89 m²,1,0,,,,,,Just renovated
11435517,Sint-amandsberg,9040,€290000,apartment,,2,,94 m²,1,,,,,,,To be done up
11427280,Gent,9040,€290000,apartment,,2,,94 m²,1,,,,,,,To be done up
20054446,Zeebrugge,8380,€294000,apartment,,2,,58 m²,1,,,,,2,,Good
11428108,Namur,5002,€295000,apartment,,2,,110 m²,1,0,,5 m²,,2,0,As new
11489571,Bruxelles,1000,€299000,duplex,,1,,66 m²,1,0,,14 m²,14 m²,2,0,As new
20026067,Willebroek,2830,€310000,apartment,,3,,133 m²,1,,,36 m²,,,,Good
10643181,Oostende,8400,€310000,apartment,,3,,100 m²,1,,,,,,,To renovate
20154697,Mechelen,2800,€315000,apartment,,2,,79 m²,1,,,7 m²,,2,,Just renovated
20154696,Mechelen,2800,€315000,apartment,,2,,80 m²,1,,,7 m²,,2,,Just renovated
20154695,Mechelen,2800,€315000,apartment,,2,,79 m²,1,,,7 m²,,2,,Just renovated
20118961,Gent,9000,€315000,apartment,,3,,98 m²,1,,,15 m²,,2,,To be done up
11415491,Oostakker,9041,€319000,apartment,,2,,95 m²,1,0,,,,,,Good
11257174,Strombeek-bever,1853,€320000,duplex,,3,,128 m²,1,,,,,,,Just renovated
20046803,Nieuwpoort,8620,€329000,apartment,,2,,63 m²,1,,,,,,,Good
11212525,Gent,9000,€329000,apartment,,2,,89 m²,1,,,5 m²,,3,0,Good
20152697,Eeklo,9900,€329000,apartment,,2,,137 m²,1,,,,,,,As new
11471210,Westende,8434,€335000,apartment,,2,,69 m²,1,1,,,,,,Good
11446009,Westende,8434,€335000,apartment,,2,,69 m²,1,1,,,,,,Good
11375576,Destelbergen,9070,€335000,apartment,,2,,90 m²,1,,,,,,,Good
20130172,Zeebrugge,8380,€339000,apartment,,2,,66 m²,1,0,,,,,,To renovate
11415557,Deinze,9800,€339000,apartment,,3,,95 m²,1,0,,,,,,Good
11491824,Oostende,8400,€340000,apartment,,3,,100 m²,1,,,,,,,To be done up
20225632,Knokke-heist,8300,€2925000,apartment,,3,,208 m²,1,,,150 m²,,,0,As new
20225630,Seraing%20ougr%c3%a9e,4102,€339000,house,,4,1200 m²,160 m²,1,0,,40 m²,800 m²,4,0,Good
20225620,Gerpinnes,6280,€1700000,castle,,10,7380 m²,1026 m²,1,,1,,,4,,
20217457,Namur,5000,€820000,apartment-block,,8,75 m²,170 m²,1,1,,,,2,,Just renovated
20225616,Namur,5000,€820000,house,,8,75 m²,170 m²,1,1,,,,2,,Just renovated
20221484,Tournai,7500,€185000,house,,3,400 m²,212 m²,1,,,,,2,,To be done up
20225557,Izel,6810,€350000,house,,4,2199 m²,,1,,1,,,4,,
20074667,Vilvoorde,1800,€299000,apartment,,2,,85 m²,1,,,8 m²,,3,,Good
20225552,Zoutleeuw,3440,€299000,house,,5,1012 m²,473 m²,1,,,,,3,,To be done up
20221468,Warchin,7548,€220000,house,,4,,178 m²,1,,,,,2,,
20225544,Sint-idesbald,8670,€219000,apartment,,1,,56 m²,1,1,,,,2,0,
20121306,Li%c3%88ge,4000,€185000,apartment,,2,,90 m²,1,,,,,2,,Good
20225527,Eghez%c3%a9e,5310,€220000,apartment,,2,,104 m²,1,0,,13 m²,,3,,As new
20225526,Durbuy,6940,€225000,villa,,4,384 m²,88 m²,1,1,,20 m²,384 m²,4,1,As new
20225508,Kapellen,2950,€219000,apartment,,2,,95 m²,1,,,,,,,As new
20225507,Harelbeke,8530,€212000,apartment,,2,,74 m²,1,,,,,,,Good
20225506,Harelbeke,8530,€277000,apartment,,2,,97 m²,1,,,,,,,Good
20225505,Staden,8840,€162000,apartment,,1,,,1,,,,,2,,As new
11083063,Oostende,8400,€200000,flat-studio,,1,,34 m²,1,,,120 m²,,,,Good
20225504,Oudenburg,8460,€469000,country-cottage,,4,554 m²,213 m²,1,,,230 m²,,4,,Good
20225502,Elen,3650,€385000,house,,4,574 m²,286 m²,1,,,,,3,,Good
20225501,Zellik,1731,€429638,triplex,,4,,135 m²,1,0,,22 m²,,,,As new
20225500,Balen,2490,€335000,house,,3,641 m²,191 m²,1,,,,,4,,
20225499,Bavikhove,8531,€325000,house,,3,569 m²,162 m²,1,,,,,4,,
20225494,Lochristi,9080,€365000,house,,2,533 m²,144 m²,1,,,30 m²,,3,,As new
20225487,Heist,8301,€325000,house,,3,142 m²,154 m²,1,,,,,2,,To renovate
20225483,Oostende,8400,€145000,apartment,,2,,72 m²,1,,,,,,,Good
20225467,Walhain,1457,€609000,villa,,4,1111 m²,210 m²,1,0,,,,3,,
20225458,Mouscron,7700,€149000,house,,3,122 m²,105 m²,1,0,,,30 m²,2,0,Good
11147341,Willebroek,2830,€345000,apartment,,3,,176 m²,1,,,,,2,,Good
20084949,Oostende,8400,€349000,penthouse,,2,,71 m²,1,0,,45 m²,,,,Just renovated
20158000,Libramont-chevigny,6800,€350000,apartment-block,,7,972 m²,440 m²,1,0,,30 m²,800 m²,4,0,To renovate
20049516,De-panne,8660,€355000,apartment,,3,,100 m²,1,,,,,,,As new
20025214,Nieuwpoort,8620,€359000,apartment,,2,,60 m²,1,1,,,,,,Good
11388943,Schaerbeek,1030,€360000,apartment,,3,,105 m²,1,0,,18 m²,,2,0,As new
20065835,Westende,8434,€369000,apartment,,3,,111 m²,1,0,,,,,,Good
20105292,Ixelles,1050,€375000,penthouse,,2,,110 m²,1,0,,,,2,0,Good
20157326,Gent,9000,€399000,apartment,,2,,86 m²,1,0,,,,,,As new
20075862,Knokke,8300,€425000,apartment,,,,44 m²,1,,,,,,,Good
11484325,Oostende,8400,€425000,apartment,,3,,98 m²,1,,,,,,,Just renovated
20160275,Gent,9000,€425000,apartment,,3,,127 m²,1,,,,,,,Good
20106676,Duffel,2570,€430000,apartment,,4,,170 m²,1,,,36 m²,215 m²,,,
20153893,Knokke,8300,€445000,apartment,,2,,77 m²,1,0,,,,,,Good
11403910,Oostende,8400,€450000,apartment,,2,,103 m²,1,0,,10 m²,,,,Good
20005116,Ledeberg,9050,€450000,apartment,,2,,142 m²,1,0,,60 m²,,,,Good
20067573,Knokke,8300,€460000,apartment,,2,,67 m²,1,,,10 m²,,,,As new
20110689,Berchem,2600,€475000,apartment,,2,,98 m²,1,,,44 m²,,3,,Just renovated
10798997,Oostende,8400,€478000,apartment,,2,,100 m²,1,0,,,,,,To be done up
11263287,Uccle,1180,€480000,apartment,,2,,137 m²,1,0,,,,2,0,As new
20090433,Wenduine,8420,€495000,apartment,,2,,103 m²,1,0,,,,,,As new
11040226,Ronse,9600,€495000,apartment,,4,,90 m²,1,0,,86 m²,,,,Good
11105060,Ronse,9600,€495000,apartment,,2,,143 m²,1,,1,188 m²,,2,,Good
11320863,Ronse,9600,€495000,apartment,,4,,90 m²,1,0,,86 m²,,,,Good
11179111,Nieuwpoort,8620,€549000,apartment,,2,,100 m²,1,1,,,,,,As new
20089353,Sint-genesius-rode,1640,€560000,penthouse,,2,,120 m²,1,,,,,,,As new
20169739,Estaimpuis,7730,€566500,villa,,5,2430 m²,385 m²,1,,,,,,,Good
11395630,Knokke,8300,€595000,apartment,,2,,95 m²,1,0,,,,,,Good
20192226,Vorst,1190,€599000,duplex,,2,,166 m²,1,,1,36 m²,,2,0,As new
11437121,De-haan,8420,€599000,apartment,,2,,103 m²,1,,,,,,,As new
20225454,Tielt-winge,3390,€450000,exceptional-property,,3,352 m²,153 m²,1,0,,31 m²,269 m²,3,,As new
20225452,Tielt-winge,3390,€525000,exceptional-property,,3,570 m²,205 m²,1,0,,32 m²,449 m²,4,,As new
20225448,Kortrijk,8500,€445000,house,,5,306 m²,279 m²,1,0,,30 m²,100 m²,2,,Good
20225446,Zellik,1731,€292030,apartment,,2,,76 m²,1,0,,16 m²,,,,As new
20225445,Zellik,1731,€298642,apartment,,2,,82 m²,1,0,,65 m²,,,,As new
20225444,Marke,8510,€695000,house,,3,1652 m²,180 m²,1,,,,,4,,Good
20225443,Wemmel,1780,€399000,house,,3,143 m²,204 m²,1,,,7 m²,25 m²,2,,Good
20225434,Zichem,3271,€410000,house,,3,262 m²,170 m²,1,,,30 m²,,2,,Just renovated
